Random waveform, supplied seed
Total number of intervals = 161 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224)
Average QPS expected = 49274
Timestamp start: 1714497973367
Timestamp end: 1714498775911

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      612.9  1532.2   173.5   226.7   245.5   428.4   521.7   576.0   613.1   653.7   704.6   802.7  6415.1 28766.2 37686.4  15023.2    15054
read      417.2   508.1   160.7   215.4   228.9   336.8   400.1   438.5   470.1   512.0   572.8   694.2  1761.0  6209.4 15924.0  75469.6    75754
read      606.2  1928.9   173.5   240.0   262.3   364.1   403.3   426.3   442.3   462.3   492.7   581.8  6904.1 31570.1 36891.3   5205.8     5187
read      616.4  1521.1   173.5   227.5   247.3   432.4   527.7   590.5   633.9   681.1   736.0   834.6  6637.6 29959.7 38589.9  17692.4    17656
read      412.6   434.5   160.7   218.6   233.0   345.6   405.6   441.2   469.3   507.2   565.2   706.9  1731.9  4560.8 13397.7  96268.8    96343
read      388.2   360.4   160.7   215.1   228.3   325.9   418.2   474.5   509.4   544.4   582.9   635.0   890.8  4476.1 13766.9  36814.4    36665
read      376.1   376.8   160.7   214.6   228.0   327.4   385.2   419.0   445.7   479.8   528.0   608.1  1274.5  4259.1 10727.0  85195.4    85269
read      487.9   722.3   160.7   219.4   233.6   373.6   486.4   541.9   581.6   635.4   746.9   954.9  2146.8  7598.3 31343.5  31603.0    31525
read      387.9   352.5   160.7   215.1   228.6   329.4   395.6   441.0   478.2   525.1   581.5   664.1  1256.5  4075.9  9895.8  61643.8    61798
read      606.0  1670.7   173.5   228.5   247.7   417.8   499.3   542.7   572.7   606.2   647.0   731.1  6775.9 30599.3 48448.9  12273.4    12253
read      523.7   839.5   160.7   221.6   237.4   406.3   507.1   559.3   602.9   677.7   785.0   960.9  2920.9 10487.3 32352.1  25858.0    25710
read      413.6   505.4   160.7   214.9   228.7   335.3   396.6   432.6   462.0   500.8   557.5   686.9  1800.6  5537.5 19039.8  79672.0    79937
read      592.9  1707.4   173.5   232.2   252.7   390.8   442.9   470.1   490.8   513.0   544.5   623.4  6784.2 30570.0 37726.7   7342.4     7271
read      421.0   511.8   160.7   217.0   230.9   342.7   403.3   439.7   469.1   508.4   569.3   719.7  1808.8  4963.7 17241.3  85523.6    85861
read      371.0   348.7   160.7   214.8   228.3   328.9   384.9   417.6   442.4   473.4   518.2   589.8   973.6  4203.2 10633.5  91361.2    91467
read      373.8   407.6   160.7   213.1   226.4   323.7   382.3   419.1   448.9   487.9   539.0   614.2  1018.7  4819.7 12288.5  72360.4    72217
read      473.8   575.5   160.7   220.0   234.6   371.3   482.7   536.3   574.3   623.8   723.2   942.8  1983.1  6503.3 29507.0  31090.2    31080
read      371.0   280.9   160.7   213.1   226.4   323.2   382.0   418.4   448.1   486.3   538.1   617.2  1229.8  3387.9  9569.3  77001.8    76878
read      378.4   383.0   160.7   215.2   228.7   331.3   390.3   425.2   452.6   487.6   536.5   618.6  1225.9  3818.0  9860.9  84390.6    84584
read      610.6  1579.3   173.5   229.8   248.4   415.7   498.6   542.7   573.9   609.6   656.4   759.0  6742.3 30398.3 37870.0  12424.2    12492
read      382.9   347.1   160.7   213.7   227.0   325.8   392.0   439.6   479.4   526.2   579.6   652.3  1159.5  3705.8  9577.0  57120.2    57106
read      375.4   379.8   160.7   215.7   229.4   332.6   388.0   419.5   443.4   473.2   515.9   589.7  1280.7  4044.6 12996.1  96291.4    96245
read      634.8  2081.1   173.5   236.3   257.1   379.4   428.7   455.3   472.8   496.7   528.6   594.1  7783.6 32291.1 37887.2   6767.6     6791
read      393.8   430.9   160.7   215.3   228.8   332.9   391.3   425.3   452.0   486.4   536.2   629.7  1690.9  4922.1 11364.1  90716.0    90728
read      592.4  1812.5   173.5   241.8   265.9   367.4   405.6   428.1   444.5   464.7   495.5   583.1  7347.6 31064.7 35719.1   5156.0     5151
read      421.7   582.9   160.7   216.6   230.4   340.3   402.8   440.4   469.9   509.4   569.8   701.5  1790.1  7235.5 28830.7  82726.4    82969
read      380.4   310.4   160.7   213.6   227.0   324.9   403.5   461.5   500.7   541.7   585.3   641.8   865.9  2528.8  9997.7  42706.0    42635
read      377.5   348.1   160.7   215.6   229.4   333.4   389.3   421.6   446.1   476.4   520.1   594.2  1398.8  4362.5 10149.1  99284.6    99337
read      375.1   388.5   160.7   215.2   228.8   329.7   385.3   417.3   441.6   472.6   517.9   594.9  1219.1  4923.0 11140.9  94930.6    95192
read      378.1   415.4   160.7   214.0   227.4   325.1   386.3   425.0   456.3   496.7   548.4   623.0  1025.7  5038.8 22298.8  69261.8    69200
read      384.0   368.4   160.7   213.6   227.1   327.5   398.6   450.2   489.4   532.9   581.3   642.9   953.4  4721.1 10182.4  49627.0    49459
read      498.5   827.4   160.7   220.6   235.1   379.8   488.7   540.8   577.9   629.9   736.6   941.8  2401.1  8209.4 32051.7  28984.2    29055
read      381.3   376.0   160.7   214.2   227.6   326.2   388.2   429.8   464.5   508.4   564.9   639.9  1186.1  3982.7 11059.8  64359.4    64324
read      614.0  1946.4   173.5   239.4   261.4   372.9   415.4   437.7   455.9   475.5   505.7   591.2  7332.4 31539.3 37432.7   5734.8     5705
read      404.1   402.4   160.7   214.5   228.2   334.3   395.3   432.1   461.9   500.8   558.4   682.9  1735.1  4759.1 12030.6  84654.8    84816
read      515.4   770.0   160.7   222.0   237.8   405.5   498.8   547.7   587.7   652.8   751.5   929.9  3251.7  7829.0 31161.5  23755.8    23714
read      405.5   350.0   160.7   215.5   229.3   340.3   403.6   443.0   473.8   514.4   569.5   671.6  1736.3  3156.6  8789.9  74009.2    74116
read      540.4   975.9   173.5   226.6   245.3   423.6   513.2   570.3   616.4   673.6   741.4   867.5  3755.4 10869.4 36140.6  19892.2    19948
read      387.2   277.8   160.7   215.3   229.0   337.4   420.2   472.7   509.8   548.5   591.4   657.2   911.6  1882.1  8128.2  44326.2    44213
read      460.0   312.8   160.7   225.8   244.1   427.1   515.4   569.0   610.0   656.2   708.0   777.9   928.1  2674.2 10067.7  19415.6    19454
read      410.4   399.1   173.5   240.0   259.7   386.4   436.8   463.0   480.9   500.9   526.4   562.9   678.3  5844.3 14402.6   7187.2     7190
read      376.9   221.6   160.7   215.1   228.7   333.1   406.8   457.9   494.6   534.4   578.0   635.0   805.2  1541.6  7574.7  47362.6    47657
read      370.5   191.8   160.7   213.0   226.5   327.4   402.0   456.0   493.1   531.8   573.5   626.9   734.4  1471.1  7289.6  44650.6    44399
