Random waveform, supplied seed
Total number of intervals = 85 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908)
Average QPS expected = 52162
Timestamp start: 1715285329760
Timestamp end: 1715286175263

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      388.6   315.7   160.7   208.6   222.7   347.1   414.4   456.9   489.6   528.7   578.6   662.2  1077.1  2327.4  9996.2  53762.3    53818
read      382.0   268.9   160.7   209.3   223.7   340.1   418.5   464.1   494.3   526.9   566.0   628.3   925.4  2139.8  9908.3  30361.6    30297
read      376.2   257.8   160.7   207.9   221.9   334.7   412.1   458.8   489.6   522.3   559.6   620.9   891.6  1804.3 10189.3  31587.5    31569
read      384.2   277.4   160.7   208.6   222.9   340.9   411.2   458.5   491.9   528.7   573.8   643.3   980.8  2749.9  9379.5  38919.0    38927
read      554.6  1403.2   160.7   221.3   239.7   393.2   467.4   509.5   539.4   574.7   623.8   715.2  5533.3 28189.5 36127.0  10657.9    10652
read      432.1   409.6   160.7   220.1   238.3   370.9   437.7   480.9   514.2   557.0   618.7   736.3  1678.9  4363.1 12510.3  98039.6    98119
read      384.9   241.9   160.7   207.7   221.7   345.0   412.6   456.2   489.3   528.3   577.1   658.3  1053.8  2197.1  7797.2  48210.0    48176
read      383.0   290.2   160.7   208.8   223.0   339.4   412.9   459.5   492.0   527.3   569.5   636.1   959.5  2486.4  9514.4  34917.6    34929
read      390.9   304.2   160.7   208.8   223.0   343.1   410.7   452.2   483.9   523.1   576.7   675.2  1269.1  2906.6  9893.6  69876.1    69735
read      446.9   598.5   160.7   212.3   226.9   373.0   454.0   496.5   529.5   576.0   661.9   817.9  1674.3  6141.3 30685.1  20740.6    20753
read      372.8   247.7   160.7   208.2   222.4   335.1   397.6   434.9   464.0   499.7   546.5   627.7   896.2  2714.2  6824.3  84487.6    84642
read      400.8   274.6   160.7   211.1   226.4   362.2   436.7   481.6   513.0   548.3   595.7   686.3   945.4  2614.0  9281.7  42409.5    42333
read      368.6   186.6   160.7   208.1   222.2   341.4   407.9   447.1   476.0   509.6   549.0   609.0   759.4  1254.2  6412.2  61534.4    61587
read      362.9   181.8   160.7   209.3   223.8   334.6   396.7   432.7   460.7   494.3   536.3   598.4   755.7  1346.1  7633.3  78102.3    77998
read      363.4   250.2   148.8   212.6   227.6   336.9   393.3   425.8   450.6   480.8   521.5   586.4   739.9  1312.9 12824.3  97625.6    97625
read      371.8   233.7   160.7   212.1   226.9   349.5   423.0   457.0   478.1   499.8   526.1   562.8   674.2  1489.4 11642.9  23855.5    23781
