Random waveform, supplied seed
Total number of intervals = 212 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239)
Average QPS expected = 50537
Timestamp start: 1715282921165
Timestamp end: 1715283766723

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      773.6  2551.0   160.7   216.7   234.0   384.1   459.4   502.9   533.7   570.2   624.0   842.5 13248.1 35277.3 52630.1  10650.5    10652
read      488.4   604.9   160.7   227.1   249.0   402.2   481.2   531.9   572.4   624.9   699.8   865.9  1928.6  7165.5 29316.0  98059.2    98119
read      412.6   369.2   160.7   212.7   227.0   357.7   434.1   481.5   516.4   557.2   612.2   705.8  1347.0  4501.6 10039.7  48117.8    48176
read      409.3   392.5   160.7   213.3   227.9   354.9   435.3   483.8   517.5   554.3   603.0   685.0  1239.6  4748.5 14227.8  35002.5    34929
read      404.5   396.1   160.7   210.7   224.7   344.4   414.3   457.5   491.1   532.7   589.9   706.5  1545.4  4037.0 11087.5  69919.2    69735
read      392.7   362.7   160.7   216.1   229.3   357.9   435.3   471.9   496.1   522.7   553.7   614.4   944.5  3810.3 15957.0  20749.0    20753
read      421.9   512.0   160.7   214.0   229.1   355.0   425.9   469.4   503.2   545.0   605.7   726.1  1660.9  5101.1 25911.8  84774.8    84642
read      408.6   427.1   160.7   212.5   227.1   355.1   429.1   474.8   508.7   547.8   597.9   682.7  1256.7  5320.7 15690.9  42210.8    42333
read      409.4   392.6   160.7   212.3   226.4   349.6   425.0   470.4   506.3   549.4   609.5   718.2  1414.0  3772.4 12488.9  61693.0    61587
read      425.9   382.6   160.7   214.5   229.4   358.0   429.7   473.9   509.0   554.9   621.5   756.7  1746.3  4321.4 11018.3  78170.0    77998
read      466.3   653.8   160.7   226.5   247.5   394.3   470.1   519.5   556.8   604.7   670.4   778.7  1366.3  9035.4 31000.5  97585.2    97625
read      401.2   384.1   160.7   215.6   228.9   355.0   436.7   476.9   503.0   532.7   570.6   641.6  1174.2  3960.5 19792.9  23657.5    23781
read      422.9   523.6   160.7   213.3   227.5   354.0   429.1   474.9   510.6   553.1   613.8   724.3  1578.3  5562.9 30316.9  66634.0    66723
